bike_number,rideable_type,country,introduced_date
W006004,classic_bike,CAN,2023-07-07
W004146,electric_bike,CAN,2023-07-07
W000073,electric_bike,US,2023-04-12
W004368,classic_bike,US,2023-04-12
W002124,classic_bike,US,2023-04-12
W008450,classic_bike,US,2023-04-12
W007283,classic_bike,US,2023-04-12
W004090,classic_bike,US,2023-06-18
W002669,classic_bike,US,2023-06-18
W006641,classic_bike,US,2023-06-18
W009537,electric_bike,US,2023-06-18
W006077,classic_bike,US,2023-06-18
W001854,classic_bike,US,2023-01-01
W009575,classic_bike,US,2023-01-01
W006353,classic_bike,US,2023-01-01
W000083,classic_bike,US,2023-01-01
W007759,classic_bike,US,2023-01-01
W009416,classic_bike,CAN,2023-01-01
W007938,classic_bike,CAN,2023-01-01
W008126,classic_bike,CAN,2023-01-01
W000936,classic_bike,CAN,2023-01-01
W001698,classic_bike,CAN,2023-01-01
W008168,classic_bike,US,2023-03-25
W002163,classic_bike,US,2023-03-25
W009760,classic_bike,US,2023-03-25
W003621,classic_bike,US,2023-03-25
W007015,classic_bike,US,2023-03-25
W006820,classic_bike,CAN,2023-03-25
W000710,classic_bike,CAN,2023-03-25
W004768,classic_bike,CAN,2023-03-25
W007098,classic_bike,CAN,2023-03-25
W009460,classic_bike,CAN,2023-03-25
W000460,classic_bike,CAN,2023-04-12
W004718,classic_bike,CAN,2023-04-12
W001223,classic_bike,CAN,2023-04-12
W009044,classic_bike,CAN,2023-04-12
W004762,classic_bike,CAN,2023-04-12
W005622,classic_bike,CAN,2023-07-07
W002463,classic_bike,CAN,2023-07-07
W004003,classic_bike,CAN,2023-07-07
W005096,classic_bike,CAN,2023-07-07
W004018,electric_bike,CAN,2023-07-07
W008524,classic_bike,US,2023-01-01
W002376,classic_bike,US,2023-01-01
W003643,classic_bike,US,2023-01-01
W002229,classic_bike,US,2023-01-01
W003891,classic_bike,US,2023-01-01
W002964,classic_bike,CAN,2023-02-10
W007851,classic_bike,CAN,2023-02-10
W002626,classic_bike,CAN,2023-02-10
W006776,electric_bike,CAN,2023-02-10
W009791,classic_bike,CAN,2023-02-10
W007903,classic_bike,US,2023-02-10
W001623,classic_bike,US,2023-02-10
W006985,classic_bike,US,2023-02-10
W003983,electric_bike,US,2023-02-10
W001444,classic_bike,US,2023-02-10
W000335,classic_bike,CAN,2023-02-10
W009469,classic_bike,CAN,2023-02-10
W007617,classic_bike,CAN,2023-02-10
W008824,classic_bike,CAN,2023-02-10
W006818,classic_bike,CAN,2023-02-10
W004343,classic_bike,CAN,2023-01-01
W003911,classic_bike,CAN,2023-01-01
W009773,classic_bike,CAN,2023-01-01
W004955,classic_bike,CAN,2023-01-01
W000636,classic_bike,CAN,2023-01-01
W009063,classic_bike,US,2023-05-12
W008172,electric_bike,US,2023-05-12
W000067,classic_bike,US,2023-05-12
W009990,classic_bike,US,2023-05-12
W009094,classic_bike,US,2023-05-12
W004702,classic_bike,CAN,2023-06-18
W007212,classic_bike,CAN,2023-06-18
W001652,classic_bike,CAN,2023-06-18
W002613,classic_bike,CAN,2023-06-18
W008028,classic_bike,CAN,2023-06-18
W002369,classic_bike,CAN,2023-05-12
W002046,classic_bike,CAN,2023-05-12
W004525,classic_bike,CAN,2023-05-12
W008339,classic_bike,CAN,2023-05-12
W005962,classic_bike,CAN,2023-05-12
W008468,classic_bike,CAN,2023-01-01
W004190,classic_bike,CAN,2023-01-01
W006797,classic_bike,CAN,2023-01-01
W007340,classic_bike,CAN,2023-01-01
W006494,classic_bike,CAN,2023-01-01
W006314,electric_bike,US,2023-03-25
W006953,electric_bike,US,2023-03-25
W004148,electric_bike,US,2023-03-25
W001200,classic_bike,US,2023-03-25
W006698,docked_bike,US,2023-03-25
W003460,classic_bike,US,2023-06-18
W003250,classic_bike,US,2023-06-18
W009022,classic_bike,US,2023-06-18
W006206,classic_bike,US,2023-06-18
W000986,classic_bike,US,2023-06-18
W005921,classic_bike,CAN,2023-03-25
W001234,classic_bike,CAN,2023-03-25
W000840,classic_bike,CAN,2023-03-25
W003322,classic_bike,CAN,2023-03-25
W007680,classic_bike,CAN,2023-03-25
W001451,classic_bike,CAN,2023-07-07
W000080,classic_bike,CAN,2023-07-07
W003725,classic_bike,CAN,2023-07-07
W005372,classic_bike,CAN,2023-07-07
W005470,classic_bike,CAN,2023-07-07
W001604,electric_bike,US,2023-06-18
W008143,electric_bike,US,2023-06-18
W004207,classic_bike,US,2023-06-18
W007631,classic_bike,US,2023-06-18
W005779,classic_bike,US,2023-06-18
W001187,classic_bike,US,2023-03-25
W009283,classic_bike,US,2023-03-25
W007274,classic_bike,US,2023-03-25
W004605,electric_bike,US,2023-03-25
W000847,classic_bike,US,2023-03-25
W003135,classic_bike,US,2023-06-18
W002415,classic_bike,US,2023-06-18
W009223,classic_bike,US,2023-06-18
W000215,classic_bike,US,2023-06-18
W003031,classic_bike,US,2023-06-18
W000970,classic_bike,US,2023-04-12
W007923,classic_bike,US,2023-04-12
W007288,classic_bike,US,2023-04-12
W000585,classic_bike,US,2023-04-12
W003816,classic_bike,US,2023-04-12
W008601,classic_bike,US,2023-04-12
W006850,classic_bike,US,2023-04-12
W001291,classic_bike,US,2023-04-12
W009042,classic_bike,US,2023-04-12
W009352,classic_bike,US,2023-04-12
W008559,electric_bike,US,2023-03-25
W004571,classic_bike,US,2023-03-25
W007007,classic_bike,US,2023-03-25
W009878,classic_bike,US,2023-03-25
W004012,classic_bike,US,2023-03-25
W002277,classic_bike,CAN,2023-05-12
W004808,classic_bike,CAN,2023-05-12
W006920,classic_bike,CAN,2023-05-12
W003213,electric_bike,CAN,2023-05-12
W008092,electric_bike,CAN,2023-05-12
W000477,classic_bike,US,2023-04-12
W002641,classic_bike,US,2023-04-12
W002671,classic_bike,US,2023-04-12
W003678,electric_bike,US,2023-04-12
W007041,classic_bike,US,2023-04-12
W007366,classic_bike,US,2023-07-07
W002943,classic_bike,US,2023-07-07
W001068,classic_bike,US,2023-07-07
W007744,classic_bike,US,2023-07-07
W005856,classic_bike,US,2023-07-07
W009722,classic_bike,CAN,2023-03-25
W000956,classic_bike,CAN,2023-03-25
W005807,classic_bike,CAN,2023-03-25
W000896,classic_bike,CAN,2023-03-25
W003985,electric_bike,CAN,2023-03-25
W008643,classic_bike,US,2023-06-18
W003204,electric_bike,US,2023-06-18
W008733,classic_bike,US,2023-06-18
W002157,classic_bike,US,2023-06-18
W009924,classic_bike,US,2023-06-18
W008915,electric_bike,US,2023-06-18
W000749,classic_bike,US,2023-06-18
W002876,classic_bike,US,2023-06-18
W000792,classic_bike,US,2023-06-18
W007342,classic_bike,US,2023-06-18
W000087,classic_bike,US,2023-07-07
W008195,classic_bike,US,2023-07-07
W005077,electric_bike,US,2023-07-07
W004097,electric_bike,US,2023-07-07
W009153,electric_bike,US,2023-07-07
W007878,electric_bike,US,2023-03-25
W009189,electric_bike,US,2023-03-25
W003668,classic_bike,US,2023-03-25
W009227,classic_bike,US,2023-03-25
W004055,classic_bike,US,2023-03-25
W003777,classic_bike,CAN,2023-01-01
W003582,classic_bike,CAN,2023-01-01
W007875,electric_bike,CAN,2023-01-01
W007430,classic_bike,CAN,2023-01-01
W007444,electric_bike,CAN,2023-01-01
W003855,classic_bike,CAN,2023-05-12
W003143,electric_bike,CAN,2023-05-12
W001920,classic_bike,CAN,2023-05-12
W002733,classic_bike,CAN,2023-05-12
W001636,classic_bike,CAN,2023-05-12
W002488,classic_bike,US,2023-04-12
W007167,electric_bike,US,2023-04-12
W000768,electric_bike,US,2023-04-12
W001422,classic_bike,US,2023-04-12
W004155,classic_bike,US,2023-04-12
W007375,classic_bike,CAN,2023-06-18
W009623,classic_bike,CAN,2023-06-18
W008093,classic_bike,CAN,2023-06-18
W004790,docked_bike,CAN,2023-06-18
W000971,classic_bike,CAN,2023-06-18
W001065,classic_bike,US,2023-01-01
W000194,classic_bike,US,2023-01-01
W001101,classic_bike,US,2023-01-01
W007628,electric_bike,US,2023-01-01
W008201,classic_bike,US,2023-01-01
W005937,classic_bike,US,2023-03-25
W008681,classic_bike,US,2023-03-25
W000275,classic_bike,US,2023-03-25
W003291,classic_bike,US,2023-03-25
W006351,classic_bike,US,2023-03-25
W009466,docked_bike,US,2023-05-12
W009177,electric_bike,US,2023-05-12
W009234,electric_bike,US,2023-05-12
W009784,classic_bike,US,2023-05-12
W005978,classic_bike,US,2023-05-12
W001528,classic_bike,CAN,2023-05-12
W003885,electric_bike,CAN,2023-05-12
W000152,electric_bike,CAN,2023-05-12
W005206,electric_bike,CAN,2023-05-12
W006784,electric_bike,CAN,2023-05-12
W004080,classic_bike,US,2023-04-12
W004252,classic_bike,US,2023-04-12
W004991,classic_bike,US,2023-04-12
W001685,classic_bike,US,2023-04-12
W002001,classic_bike,US,2023-04-12
W002344,classic_bike,US,2023-06-18
W001356,docked_bike,US,2023-06-18
W005671,classic_bike,US,2023-06-18
W008530,classic_bike,US,2023-06-18
W007668,classic_bike,US,2023-06-18
W000052,classic_bike,CAN,2023-04-12
W000171,classic_bike,CAN,2023-04-12
W006238,classic_bike,CAN,2023-04-12
W008187,classic_bike,CAN,2023-04-12
W008311,docked_bike,CAN,2023-04-12
W007646,classic_bike,US,2023-03-25
W001661,classic_bike,US,2023-03-25
W005437,classic_bike,US,2023-03-25
W006522,classic_bike,US,2023-03-25
W002745,classic_bike,US,2023-03-25
W002901,classic_bike,US,2023-02-10
W007829,classic_bike,US,2023-02-10
W006002,classic_bike,US,2023-02-10
W003397,classic_bike,US,2023-02-10
W006333,classic_bike,US,2023-02-10
W007912,classic_bike,CAN,2023-06-18
W004859,classic_bike,CAN,2023-06-18
W005333,electric_bike,CAN,2023-06-18
W003918,electric_bike,CAN,2023-06-18
W002821,classic_bike,CAN,2023-06-18
W008236,classic_bike,US,2023-02-10
W007268,electric_bike,US,2023-02-10
W001600,electric_bike,US,2023-02-10
W005310,docked_bike,US,2023-02-10
W005846,electric_bike,US,2023-02-10
W004129,electric_bike,US,2023-07-07
W004926,electric_bike,US,2023-07-07
W009861,electric_bike,US,2023-07-07
W003986,classic_bike,US,2023-07-07
W002918,classic_bike,US,2023-07-07
W008290,classic_bike,CAN,2023-04-12
W008586,classic_bike,CAN,2023-04-12
W001051,classic_bike,CAN,2023-04-12
W005556,classic_bike,CAN,2023-04-12
W005082,classic_bike,CAN,2023-04-12
W005999,classic_bike,US,2023-04-12
W002646,classic_bike,US,2023-04-12
W002433,classic_bike,US,2023-04-12
W001885,classic_bike,US,2023-04-12
W002585,classic_bike,US,2023-04-12
W009592,electric_bike,US,2023-02-10
W009363,classic_bike,US,2023-02-10
W003773,electric_bike,US,2023-02-10
W004325,classic_bike,US,2023-02-10
W007917,classic_bike,US,2023-02-10
W008645,electric_bike,US,2023-04-12
W004404,classic_bike,US,2023-04-12
W008742,classic_bike,US,2023-04-12
W008506,classic_bike,US,2023-04-12
W003713,classic_bike,US,2023-04-12
W004737,classic_bike,US,2023-05-12
W009756,classic_bike,US,2023-05-12
W001236,electric_bike,US,2023-05-12
W006171,electric_bike,US,2023-05-12
W004247,classic_bike,US,2023-05-12
W001464,electric_bike,CAN,2023-07-07
W002690,electric_bike,CAN,2023-07-07
W003660,classic_bike,CAN,2023-07-07
W004407,classic_bike,CAN,2023-07-07
W000353,electric_bike,CAN,2023-07-07
W000696,classic_bike,US,2023-04-12
W006099,classic_bike,US,2023-04-12
W009616,classic_bike,US,2023-04-12
W007823,classic_bike,US,2023-04-12
W006432,classic_bike,US,2023-04-12
W002129,classic_bike,CAN,2023-07-07
W003212,electric_bike,CAN,2023-07-07
W004460,classic_bike,CAN,2023-07-07
W004266,classic_bike,CAN,2023-07-07
W007714,electric_bike,CAN,2023-07-07
W004334,classic_bike,US,2023-03-25
W001381,classic_bike,US,2023-03-25
W004456,classic_bike,US,2023-03-25
W002377,classic_bike,US,2023-03-25
W008989,electric_bike,US,2023-03-25
W004272,classic_bike,US,2023-02-10
W003671,classic_bike,US,2023-02-10
W001083,classic_bike,US,2023-02-10
W002039,electric_bike,US,2023-02-10
W008661,classic_bike,US,2023-02-10
W006461,classic_bike,US,2023-01-01
W007908,classic_bike,US,2023-01-01
W008647,classic_bike,US,2023-01-01
W004181,classic_bike,US,2023-01-01
W007692,classic_bike,US,2023-01-01
W004000,electric_bike,CAN,2023-03-25
W009254,classic_bike,CAN,2023-03-25
W006158,classic_bike,CAN,2023-03-25
W001767,classic_bike,CAN,2023-03-25
W008135,classic_bike,CAN,2023-03-25
W007576,classic_bike,US,2023-03-25
W003898,classic_bike,US,2023-03-25
W003414,docked_bike,US,2023-03-25
W000032,classic_bike,US,2023-03-25
W001323,classic_bike,US,2023-03-25
W003487,electric_bike,US,2023-05-12
W002300,electric_bike,US,2023-05-12
W000269,classic_bike,US,2023-05-12
W000716,classic_bike,US,2023-05-12
W000736,classic_bike,US,2023-05-12
W002407,electric_bike,CAN,2023-04-12
W006637,electric_bike,CAN,2023-04-12
W007285,classic_bike,CAN,2023-04-12
W000363,classic_bike,CAN,2023-04-12
W007561,classic_bike,CAN,2023-04-12
W009409,electric_bike,CAN,2023-03-25
W006710,classic_bike,CAN,2023-03-25
W008727,classic_bike,CAN,2023-03-25
W006990,classic_bike,CAN,2023-03-25
W006536,classic_bike,CAN,2023-03-25
W004371,classic_bike,CAN,2023-04-12
W006554,classic_bike,CAN,2023-04-12
W007258,classic_bike,CAN,2023-04-12
W003041,classic_bike,CAN,2023-04-12
W008806,classic_bike,CAN,2023-04-12
W005183,classic_bike,CAN,2023-03-25
W000661,classic_bike,CAN,2023-03-25
W006821,docked_bike,CAN,2023-03-25
W001786,electric_bike,CAN,2023-03-25
W007103,classic_bike,CAN,2023-03-25
W002308,classic_bike,CAN,2023-05-12
W005069,electric_bike,CAN,2023-05-12
W001858,classic_bike,CAN,2023-05-12
W009184,classic_bike,CAN,2023-05-12
W006707,classic_bike,CAN,2023-05-12
W006841,classic_bike,CAN,2023-06-18
W008907,classic_bike,CAN,2023-06-18
W001810,classic_bike,CAN,2023-06-18
W002247,classic_bike,CAN,2023-06-18
W008504,classic_bike,CAN,2023-06-18
W005075,classic_bike,US,2023-01-01
W003150,classic_bike,US,2023-01-01
W005852,classic_bike,US,2023-01-01
W003967,classic_bike,US,2023-01-01
W005847,classic_bike,US,2023-01-01
W005216,classic_bike,CAN,2023-04-12
W004710,classic_bike,CAN,2023-04-12
W006066,classic_bike,CAN,2023-04-12
W001111,classic_bike,CAN,2023-04-12
W003038,classic_bike,CAN,2023-04-12
W003630,classic_bike,US,2023-04-12
W004059,classic_bike,US,2023-04-12
W007648,classic_bike,US,2023-04-12
W009360,classic_bike,US,2023-04-12
W008252,classic_bike,US,2023-04-12
W008795,classic_bike,US,2023-05-12
W009495,classic_bike,US,2023-05-12
W002968,classic_bike,US,2023-05-12
W000655,classic_bike,US,2023-05-12
W007579,classic_bike,US,2023-05-12
W000885,classic_bike,CAN,2023-03-25
W001808,classic_bike,CAN,2023-03-25
W000675,classic_bike,CAN,2023-03-25
W002228,classic_bike,CAN,2023-03-25
W008227,classic_bike,CAN,2023-03-25
W004550,classic_bike,CAN,2023-06-18
W003109,classic_bike,CAN,2023-06-18
W008641,classic_bike,CAN,2023-06-18
W003716,classic_bike,CAN,2023-06-18
W002799,classic_bike,CAN,2023-06-18
W004690,classic_bike,US,2023-07-07
W005729,classic_bike,US,2023-07-07
W005292,classic_bike,US,2023-07-07
W003933,classic_bike,US,2023-07-07
W000380,docked_bike,US,2023-07-07
W008655,electric_bike,CAN,2023-06-18
W004332,classic_bike,CAN,2023-06-18
W008445,classic_bike,CAN,2023-06-18
W009030,classic_bike,CAN,2023-06-18
W005468,classic_bike,CAN,2023-06-18
W007525,classic_bike,US,2023-01-01
W000966,classic_bike,US,2023-01-01
W009591,classic_bike,US,2023-01-01
W002767,classic_bike,US,2023-01-01
W008794,classic_bike,US,2023-01-01
W008019,electric_bike,CAN,2023-07-07
W005615,classic_bike,CAN,2023-07-07
W002196,classic_bike,CAN,2023-07-07
W000379,classic_bike,CAN,2023-07-07
W007020,classic_bike,CAN,2023-07-07
W009443,docked_bike,CAN,2023-05-12
W001306,classic_bike,CAN,2023-05-12
W004429,classic_bike,CAN,2023-05-12
W001844,classic_bike,CAN,2023-05-12
W009064,electric_bike,CAN,2023-05-12
W005091,electric_bike,US,2023-01-01
W005371,classic_bike,US,2023-01-01
W002762,classic_bike,US,2023-01-01
W007179,classic_bike,US,2023-01-01
W006189,electric_bike,US,2023-01-01
W009306,classic_bike,CAN,2023-05-12
W004313,classic_bike,CAN,2023-05-12
W001835,classic_bike,CAN,2023-05-12
W003832,classic_bike,CAN,2023-05-12
W002607,classic_bike,CAN,2023-05-12
W008688,classic_bike,US,2023-04-12
W005739,electric_bike,US,2023-04-12
W006291,classic_bike,US,2023-04-12
W003174,classic_bike,US,2023-04-12
W004602,classic_bike,US,2023-04-12
W007557,classic_bike,US,2023-04-12
W002981,classic_bike,US,2023-04-12
W000783,classic_bike,US,2023-04-12
W002597,classic_bike,US,2023-04-12
W002888,classic_bike,US,2023-04-12
W007635,classic_bike,CAN,2023-04-12
W009942,classic_bike,CAN,2023-04-12
W003497,classic_bike,CAN,2023-04-12
W001668,classic_bike,CAN,2023-04-12
W004932,classic_bike,CAN,2023-04-12
W004280,docked_bike,CAN,2023-05-12
W002611,classic_bike,CAN,2023-05-12
W001450,classic_bike,CAN,2023-05-12
W005624,classic_bike,CAN,2023-05-12
W004153,electric_bike,CAN,2023-05-12
W007079,electric_bike,CAN,2023-03-25
W008031,classic_bike,CAN,2023-03-25
W004191,classic_bike,CAN,2023-03-25
W002782,classic_bike,CAN,2023-03-25
W004784,classic_bike,CAN,2023-03-25
W006723,classic_bike,CAN,2023-06-18
W009097,classic_bike,CAN,2023-06-18
W001781,classic_bike,CAN,2023-06-18
W008396,classic_bike,CAN,2023-06-18
W003920,classic_bike,CAN,2023-06-18
W003956,classic_bike,CAN,2023-04-12
W005159,classic_bike,CAN,2023-04-12
W009343,classic_bike,CAN,2023-04-12
W001957,classic_bike,CAN,2023-04-12
W005068,classic_bike,CAN,2023-04-12
W000743,classic_bike,CAN,2023-06-18
W000861,classic_bike,CAN,2023-06-18
W007263,electric_bike,CAN,2023-06-18
W004594,classic_bike,CAN,2023-06-18
W002353,classic_bike,CAN,2023-06-18
W005543,classic_bike,CAN,2023-05-12
W003731,classic_bike,CAN,2023-05-12
W009630,classic_bike,CAN,2023-05-12
W004907,classic_bike,CAN,2023-05-12
W002098,classic_bike,CAN,2023-05-12
W009941,classic_bike,CAN,2023-02-10
W004556,classic_bike,CAN,2023-02-10
W003428,classic_bike,CAN,2023-02-10
W005767,classic_bike,CAN,2023-02-10
W006886,classic_bike,CAN,2023-02-10
W007919,classic_bike,US,2023-07-07
W006028,electric_bike,US,2023-07-07
W004505,classic_bike,US,2023-07-07
W008648,classic_bike,US,2023-07-07
W003693,classic_bike,US,2023-07-07
W005272,electric_bike,CAN,2023-05-12
W000145,docked_bike,CAN,2023-05-12
W007182,docked_bike,CAN,2023-05-12
W006383,classic_bike,CAN,2023-05-12
W003988,classic_bike,CAN,2023-05-12
W007569,classic_bike,CAN,2023-01-01
W004839,classic_bike,CAN,2023-01-01
W008142,classic_bike,CAN,2023-01-01
W005806,electric_bike,CAN,2023-01-01
W000150,classic_bike,CAN,2023-01-01
W009678,classic_bike,CAN,2023-07-07
W006083,classic_bike,CAN,2023-07-07
W002897,classic_bike,CAN,2023-07-07
W007780,classic_bike,CAN,2023-07-07
W008535,docked_bike,CAN,2023-07-07
W001471,classic_bike,CAN,2023-03-25
W007841,electric_bike,CAN,2023-03-25
W004942,electric_bike,CAN,2023-03-25
W002138,classic_bike,CAN,2023-03-25
W008764,classic_bike,CAN,2023-03-25
W003032,classic_bike,CAN,2023-06-18
W008765,classic_bike,CAN,2023-06-18
W003111,docked_bike,CAN,2023-06-18
W007967,classic_bike,CAN,2023-06-18
W002258,classic_bike,CAN,2023-06-18
W001382,classic_bike,US,2023-04-12
W005330,classic_bike,US,2023-04-12
W008345,classic_bike,US,2023-04-12
W002050,classic_bike,US,2023-04-12
W006831,electric_bike,US,2023-04-12
W008695,classic_bike,US,2023-02-10
W007284,classic_bike,US,2023-02-10
W008403,classic_bike,US,2023-02-10
W008081,classic_bike,US,2023-02-10
W001027,classic_bike,US,2023-02-10
W002575,electric_bike,CAN,2023-01-01
W000850,classic_bike,CAN,2023-01-01
W000238,electric_bike,CAN,2023-01-01
W001173,classic_bike,CAN,2023-01-01
W008230,classic_bike,CAN,2023-01-01
W007722,classic_bike,US,2023-07-07
W000176,classic_bike,US,2023-07-07
W000733,classic_bike,US,2023-07-07
W005243,classic_bike,US,2023-07-07
W006918,classic_bike,US,2023-07-07
W007509,classic_bike,US,2023-02-10
W000113,classic_bike,US,2023-02-10
W001292,classic_bike,US,2023-02-10
W004104,electric_bike,US,2023-02-10
W009018,classic_bike,US,2023-02-10
W000399,classic_bike,US,2023-05-12
W007954,classic_bike,US,2023-05-12
W000642,classic_bike,US,2023-05-12
W001405,classic_bike,US,2023-05-12
W007130,classic_bike,US,2023-05-12
W003993,classic_bike,US,2023-03-25
W008519,classic_bike,US,2023-03-25
W003650,classic_bike,US,2023-03-25
W001160,classic_bike,US,2023-03-25
W007078,classic_bike,US,2023-03-25
W000387,classic_bike,CAN,2023-05-12
W004107,classic_bike,CAN,2023-05-12
W008203,classic_bike,CAN,2023-05-12
W008697,electric_bike,CAN,2023-05-12
W004250,electric_bike,CAN,2023-05-12
W003945,classic_bike,US,2023-05-12
W005916,classic_bike,US,2023-05-12
W006853,classic_bike,US,2023-05-12
W007047,classic_bike,US,2023-05-12
W001129,classic_bike,US,2023-05-12
W004296,classic_bike,US,2023-02-10
W001628,classic_bike,US,2023-02-10
W006417,classic_bike,US,2023-02-10
W005882,classic_bike,US,2023-02-10
W002696,classic_bike,US,2023-02-10
W009938,classic_bike,US,2023-05-12
W005238,classic_bike,US,2023-05-12
W005353,classic_bike,US,2023-05-12
W002946,classic_bike,US,2023-05-12
W005457,classic_bike,US,2023-05-12
W005737,classic_bike,US,2023-03-25
W001647,classic_bike,US,2023-03-25
W009880,classic_bike,US,2023-03-25
W007235,classic_bike,US,2023-03-25
W009840,classic_bike,US,2023-03-25
W007551,classic_bike,US,2023-02-10
W002483,classic_bike,US,2023-02-10
W003826,classic_bike,US,2023-02-10
W005855,classic_bike,US,2023-02-10
W008318,classic_bike,US,2023-02-10
W000112,classic_bike,US,2023-07-07
W004106,classic_bike,US,2023-07-07
W003019,classic_bike,US,2023-07-07
